Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,Promotion_Numeric,ProductivityIndex,WorkHourEfficiency,ManagerScoreRatio,PerformanceTier
786418,Aayush Dar,IT,Cybersecurity Specialist,70,70.15,81.4,4.3,71.92,48,3.1,15,No,0,74.8345,1.4677551020408164,62.0,Meets Expectations
882537,Nayantara Edwin,Finance,Financial Analyst,74,84.51,82.61,3.7,99.65,38,4.0,18,No,0,87.94749999999998,2.5551282051282054,80.0,Exceeds Expectations
235703,Rasha Kothari,IT,Software Engineer,77,92.74,82.77,5.0,94.58,55,3.7,28,No,0,92.97749999999998,1.6889285714285713,74.0,Exceeds Expectations
859541,Mohanlal Kunda,Sales,Account Manager,67,71.01,80.16,3.0,79.62,51,3.1,8,No,0,73.7445,1.5311538461538463,62.0,Meets Expectations
197224,Misha Bhargava,HR,HR Manager,70,61.26,99.12,3.7,94.03,51,3.9,0,No,0,80.31949999999999,1.8082692307692307,78.0,Exceeds Expectations
511364,Ishita Varma,Sales,Business Development,55,65.55,85.32,4.4,83.68,53,4.2,6,No,0,78.2285,1.5496296296296297,84.00000000000001,Meets Expectations
118799,Amani Gill,Finance,Accountant,98,86.44,97.96,4.4,70.79,36,3.4,28,No,0,82.92450000000001,1.9132432432432434,68.0,Exceeds Expectations
674778,Nayantara Bir,Sales,Account Manager,55,92.89,83.0,4.2,77.92,54,3.3,23,No,0,84.83349999999999,1.4167272727272728,65.99999999999999,Exceeds Expectations
418635,Rhea Gole,IT,Software Engineer,70,61.26,85.76,3.9,80.92,41,4.2,4,No,0,74.327,1.9266666666666667,84.00000000000001,Meets Expectations
936670,Krish Bali,IT,Data Analyst,52,86.9,88.68,4.1,88.65,48,3.5,10,No,0,87.0445,1.8091836734693878,70.0,Exceeds Expectations
726742,Nitya Mangal,IT,Software Engineer,92,72.41,77.62,3.3,92.52,41,3.8,10,No,0,79.2685,2.202857142857143,76.0,Meets Expectations
936736,Hrishita Tank,Finance,Accountant,62,65.11,88.21,4.3,75.91,52,4.6,0,No,0,75.4885,1.4322641509433962,92.0,Meets Expectations
581644,Ivana Chandra,Sales,Sales Executive,56,76.23,98.59,4.9,76.37,51,5.0,28,No,0,82.8985,1.4686538461538463,100.0,Exceeds Expectations
510131,Ishaan Biswas,Marketing,Marketing Executive,52,66.53,90.69,4.2,90.86,48,4.8,15,No,0,81.28999999999999,1.8542857142857143,96.0,Exceeds Expectations
294626,Miraan Bali,Finance,Accountant,93,78.19,90.77,3.7,76.85,48,4.7,15,Yes,1,78.97949999999999,1.5683673469387753,94.0,Meets Expectations
573387,Taran Jha,IT,Cybersecurity Specialist,88,61.65,79.11,4.8,70.84,48,4.4,10,Yes,1,72.638,1.4457142857142857,88.00000000000001,Meets Expectations
784768,Anika Salvi,Marketing,Marketing Executive,74,84.7,83.71,3.9,90.73,35,4.4,18,No,0,85.657,2.520277777777778,88.00000000000001,Exceeds Expectations
134108,Kaira Sanghvi,Finance,Auditor,96,78.7,79.53,4.9,81.63,39,4.4,10,Yes,1,82.745,2.04075,88.00000000000001,Exceeds Expectations
174649,Chirag Vasa,Sales,Sales Executive,83,74.01,81.97,3.4,86.9,38,3.5,8,No,0,78.81400000000001,2.2282051282051283,70.0,Meets Expectations
689338,Pihu Chaudhuri,IT,Software Engineer,65,81.27,92.81,4.4,82.43,46,4.7,17,No,0,84.4165,1.7538297872340427,94.0,Exceeds Expectations
523061,Anika Sarna,Sales,Sales Executive,86,91.18,76.6,4.2,79.81,38,5.0,1,Yes,1,83.9365,2.0464102564102564,100.0,Exceeds Expectations
901936,Anaya Sodhi,Marketing,Content Strategist,68,92.45,91.79,3.9,78.59,48,3.4,13,No,0,85.33250000000001,1.6038775510204082,68.0,Exceeds Expectations
300537,Gatik Chakrabarti,Finance,Financial Analyst,74,82.98,99.96,3.8,97.7,54,3.3,4,No,0,89.632,1.7763636363636364,65.99999999999999,Exceeds Expectations
569817,Saira Dara,HR,HR Manager,68,87.95,78.03,4.5,73.83,40,4.6,29,No,0,81.8275,1.8007317073170732,92.0,Exceeds Expectations
489553,Amira Kumer,IT,Data Analyst,83,62.79,96.12,4.0,76.85,40,4.6,12,No,0,75.292,1.874390243902439,92.0,Meets Expectations
995986,Shalv Buch,Finance,Financial Analyst,78,60.26,85.88,3.6,94.01,36,4.9,0,No,0,77.6765,2.540810810810811,98.00000000000001,Meets Expectations
370437,Amira Barad,HR,Recruitment Specialist,69,74.55,84.15,4.0,73.53,50,3.4,22,No,0,76.45049999999999,1.441764705882353,68.0,Meets Expectations
641341,Vaibhav Ram,HR,Employee Relations,61,70.9,93.47,3.4,95.23,46,4.9,27,No,0,82.366,2.0261702127659573,98.00000000000001,Exceeds Expectations
686344,Dhanush Dutta,IT,Cybersecurity Specialist,100,93.21,97.8,3.9,81.52,46,4.4,16,Yes,1,87.5255,1.734468085106383,88.00000000000001,Exceeds Expectations
476946,Aayush Johal,HR,HR Manager,74,66.95,98.45,3.5,73.94,44,4.8,21,No,0,74.579,1.643111111111111,96.0,Meets Expectations
642417,Farhan Agarwal,Sales,Sales Executive,55,70.8,77.84,4.8,87.54,48,4.5,28,No,0,81.495,1.786530612244898,90.0,Exceeds Expectations
455338,Ira Mani,Finance,Accountant,58,65.24,81.69,3.8,79.55,46,4.5,21,No,0,74.33,1.6925531914893617,90.0,Meets Expectations
492243,Bhavin Gandhi,Sales,Sales Executive,59,93.0,86.3,3.8,80.47,55,3.7,4,No,0,85.0595,1.4369642857142857,74.0,Exceeds Expectations
135842,Anahi Sehgal,Finance,Accountant,50,78.98,88.34,4.9,96.02,49,3.3,15,No,0,89.20100000000001,1.9203999999999999,65.99999999999999,Exceeds Expectations
356703,Anvi Johal,IT,Software Engineer,88,62.02,82.73,4.5,83.98,39,4.6,2,Yes,1,77.0095,2.0995,92.0,Meets Expectations
118920,Vedika Dara,HR,Recruitment Specialist,77,85.98,77.34,5.0,91.68,46,4.0,0,No,0,88.782,1.9506382978723407,80.0,Exceeds Expectations
105561,Tara Bal,Finance,Auditor,76,75.39,94.04,4.2,75.46,51,3.1,19,No,0,79.50349999999999,1.451153846153846,62.0,Meets Expectations
425760,Navya Solanki,HR,Recruitment Specialist,68,80.11,86.73,3.9,90.48,41,4.8,5,No,0,84.416,2.1542857142857144,96.0,Exceeds Expectations
397069,Hansh Lanka,Finance,Auditor,100,80.29,94.48,3.9,93.66,55,4.3,22,Yes,1,86.75450000000001,1.6724999999999999,86.0,Exceeds Expectations
150406,Ojas Issac,Sales,Account Manager,53,82.4,89.21,3.3,93.84,54,4.2,7,No,0,84.9655,1.7061818181818182,84.00000000000001,Exceeds Expectations
774763,Jhanvi Mahal,Sales,Sales Executive,87,75.97,83.78,3.1,87.26,46,3.7,9,No,0,78.99749999999999,1.8565957446808512,74.0,Meets Expectations
714313,Neelofar Cheema,Finance,Accountant,84,61.43,96.86,3.1,75.16,37,4.4,5,No,0,71.6355,1.9778947368421052,88.00000000000001,Meets Expectations
991564,Umang Bath,Finance,Auditor,81,91.37,89.07,4.0,89.4,48,3.9,20,No,0,88.63,1.8244897959183675,78.0,Exceeds Expectations
274295,Chirag Jhaveri,IT,Cybersecurity Specialist,76,76.35,85.76,4.8,85.23,43,4.5,1,No,0,83.81700000000001,1.9370454545454547,90.0,Exceeds Expectations
439231,Rasha Buch,HR,Employee Relations,77,73.63,86.19,3.9,78.49,37,3.6,16,No,0,77.87049999999999,2.0655263157894734,72.0,Meets Expectations
869777,Nishith Dara,IT,Cybersecurity Specialist,52,84.92,81.84,4.3,84.0,46,4.3,7,No,0,84.298,1.7872340425531914,86.0,Exceeds Expectations
645354,Bhavin Singhal,Marketing,Marketing Executive,70,75.89,84.86,3.9,97.51,51,3.4,11,No,0,85.119,1.8751923076923078,68.0,Exceeds Expectations
441767,Pihu Soman,HR,HR Manager,84,87.54,80.8,4.5,89.24,47,3.7,6,No,0,87.493,1.8591666666666666,74.0,Exceeds Expectations
139995,Elakshi Sant,IT,Data Analyst,78,68.09,76.99,3.2,77.48,43,4.4,8,No,0,72.098,1.760909090909091,88.00000000000001,Meets Expectations
154629,Ahana  Kanda,Sales,Business Development,50,76.79,95.84,4.8,89.64,53,3.5,9,No,0,87.0265,1.66,70.0,Exceeds Expectations
518607,Jayesh Bala,HR,Employee Relations,72,70.47,84.32,4.7,98.73,51,3.7,28,No,0,85.96799999999999,1.8986538461538462,74.0,Exceeds Expectations
228875,Ela Ghose,Sales,Sales Executive,50,79.26,92.74,4.2,99.48,37,4.9,3,No,0,89.07,2.6178947368421053,98.00000000000001,Exceeds Expectations
440728,Hansh Badal,Finance,Accountant,91,74.97,82.44,4.9,82.18,44,3.1,3,No,0,82.0685,1.8262222222222224,62.0,Exceeds Expectations
814503,Mehul Maharaj,Marketing,Content Strategist,100,74.32,95.0,4.2,76.51,55,4.0,1,No,0,79.64049999999999,1.3662500000000002,80.0,Meets Expectations
207810,Ayesha Dugal,Marketing,Content Strategist,74,70.93,81.05,3.5,92.34,50,3.7,1,No,0,79.802,1.8105882352941176,74.0,Meets Expectations
671113,Vaibhav Banik,IT,Data Analyst,57,86.05,87.22,3.3,73.3,53,3.9,27,No,0,78.7555,1.3574074074074074,78.0,Meets Expectations
322000,Mamooty Kalita,Sales,Business Development,82,65.11,93.76,4.1,94.66,55,4.9,14,No,0,82.28349999999999,1.690357142857143,98.00000000000001,Exceeds Expectations
939507,Ahana  Kapadia,IT,Cybersecurity Specialist,75,87.45,87.0,3.9,98.72,38,4.0,30,No,0,89.9095,2.531282051282051,80.0,Exceeds Expectations
851852,Charvi Goyal,HR,Recruitment Specialist,55,91.12,99.86,3.9,86.13,38,3.4,25,No,0,88.7165,2.2084615384615383,68.0,Exceeds Expectations
708380,Aarush Rau,HR,HR Manager,58,74.11,92.12,4.7,85.23,49,3.5,11,No,0,83.687,1.7046000000000001,70.0,Exceeds Expectations
911947,Aaina Bath,Finance,Accountant,90,75.12,92.11,4.1,72.44,39,4.9,24,Yes,1,77.7625,1.811,98.00000000000001,Meets Expectations
706670,Fateh Master,Sales,Account Manager,60,61.9,89.02,4.9,94.18,46,4.7,23,No,0,82.681,2.0038297872340425,94.0,Exceeds Expectations
902256,Vivaan Savant,IT,Software Engineer,100,76.01,77.34,4.9,82.52,46,4.5,14,Yes,1,81.7865,1.7557446808510637,90.0,Exceeds Expectations
794499,Gatik Ramesh,Finance,Financial Analyst,64,86.28,96.12,4.0,80.18,35,4.1,23,No,0,84.679,2.227222222222222,82.0,Exceeds Expectations
106054,Divyansh Taneja,Sales,Business Development,71,65.37,80.68,3.9,98.37,46,4.2,2,No,0,81.111,2.0929787234042556,84.00000000000001,Exceeds Expectations
451785,Fateh Chauhan,Finance,Auditor,95,81.0,87.11,4.4,70.09,43,3.7,16,No,0,79.14800000000001,1.5929545454545455,74.0,Meets Expectations
266584,Nirvaan Shan,HR,Employee Relations,70,62.89,79.18,3.3,94.31,55,4.1,3,No,0,76.797,1.6841071428571428,82.0,Meets Expectations
625909,Miraya Sastry,Finance,Financial Analyst,74,84.19,83.06,3.8,85.99,38,3.9,22,No,0,83.422,2.204871794871795,78.0,Exceeds Expectations
257068,Adah Kumer,Marketing,Content Strategist,61,85.39,81.39,4.3,91.99,42,3.7,12,No,0,87.19149999999999,2.1393023255813954,74.0,Exceeds Expectations
614013,Darshit Kanda,Finance,Accountant,78,79.94,77.57,4.0,91.28,53,3.2,12,No,0,83.56249999999999,1.6903703703703703,64.0,Exceeds Expectations
961711,Priyansh Sabharwal,Sales,Business Development,78,67.37,77.56,3.3,96.98,47,3.4,8,No,0,79.0565,2.0204166666666667,68.0,Meets Expectations
149976,Jayant Krish,Marketing,SEO Specialist,94,89.9,94.62,4.6,79.69,46,4.6,25,Yes,1,87.34949999999999,1.695531914893617,92.0,Exceeds Expectations
793928,Indrans Luthra,Marketing,Marketing Executive,74,80.06,82.16,4.7,90.64,50,4.1,2,No,0,86.16899999999998,1.7772549019607844,82.0,Exceeds Expectations
149508,Badal D’Alia,Marketing,SEO Specialist,61,94.29,96.61,4.3,84.12,37,3.8,4,No,0,89.83500000000001,2.2136842105263157,76.0,Exceeds Expectations
228972,Alisha Maharaj,Sales,Account Manager,81,79.43,97.97,4.3,78.47,43,4.0,13,No,0,82.8605,1.783409090909091,80.0,Exceeds Expectations
363615,Riaan Dutta,Finance,Auditor,52,65.82,88.38,3.3,71.97,41,3.4,7,No,0,71.3835,1.7135714285714285,68.0,Meets Expectations
950003,Mehul Chaudry,HR,Employee Relations,62,63.61,99.6,3.6,74.46,49,4.0,3,No,0,74.0645,1.4891999999999999,80.0,Meets Expectations
308395,Lakshay Chada,HR,Recruitment Specialist,76,82.21,75.3,4.6,77.43,38,3.7,1,No,0,80.969,1.9853846153846155,74.0,Exceeds Expectations
538353,Kashvi Bumb,IT,Software Engineer,57,60.09,98.14,5.0,95.6,50,3.2,21,No,0,84.21249999999999,1.8745098039215684,64.0,Exceeds Expectations
106528,Suhana Gour,IT,Cybersecurity Specialist,66,89.78,98.55,4.6,96.44,44,4.5,26,No,0,93.75949999999999,2.143111111111111,90.0,Exceeds Expectations
642778,Jivika Karan,IT,Software Engineer,69,89.93,82.56,4.9,97.05,54,4.1,0,No,0,92.527,1.7645454545454544,82.0,Exceeds Expectations
794296,Pari Gola,Finance,Financial Analyst,61,66.56,85.89,4.3,99.75,53,3.3,18,No,0,83.992,1.8472222222222223,65.99999999999999,Exceeds Expectations
158214,Zain Banerjee,Marketing,Marketing Executive,87,65.39,95.04,4.6,93.22,51,4.5,16,Yes,1,83.56949999999999,1.7926923076923076,90.0,Exceeds Expectations
945273,Vardaniya Dey,Sales,Sales Executive,59,70.92,82.95,4.6,88.65,42,4.5,5,No,0,82.092,2.0616279069767445,90.0,Exceeds Expectations
216921,Kismat Kant,HR,Employee Relations,81,81.49,88.19,3.8,77.48,48,3.4,9,No,0,80.268,1.5812244897959185,68.0,Exceeds Expectations
812942,Kashvi Ahuja,Finance,Accountant,77,72.56,86.28,5.0,73.47,35,3.3,5,No,0,79.05250000000001,2.0408333333333335,65.99999999999999,Meets Expectations
383779,Hrishita Guha,Finance,Financial Analyst,77,85.41,96.32,3.4,79.38,40,3.4,0,No,0,82.32449999999999,1.9360975609756097,68.0,Exceeds Expectations
947172,Ritvik Kar,IT,Software Engineer,68,90.72,78.87,4.3,74.82,48,3.5,14,No,0,82.6695,1.526938775510204,70.0,Exceeds Expectations
360465,Kartik Randhawa,HR,Recruitment Specialist,80,90.9,79.01,4.2,92.52,37,4.0,4,No,0,88.6485,2.434736842105263,80.0,Exceeds Expectations
982370,Aaina Chauhan,IT,Software Engineer,93,71.17,85.89,4.6,94.33,51,3.7,0,No,0,84.60849999999999,1.8140384615384615,74.0,Exceeds Expectations
958725,Dhanuk Dutta,Finance,Accountant,92,61.93,89.57,3.4,80.95,37,3.0,13,No,0,73.64349999999999,2.130263157894737,60.0,Meets Expectations
288553,Fateh Yadav,Finance,Accountant,88,60.06,88.87,4.1,99.9,53,3.8,11,No,0,81.61649999999999,1.85,76.0,Exceeds Expectations
955218,Madhup Grover,HR,Employee Relations,52,67.48,99.94,3.8,81.24,38,4.7,7,No,0,78.443,2.083076923076923,94.0,Meets Expectations
542988,Anika Rout,Sales,Account Manager,72,61.0,85.17,4.4,76.67,55,3.9,30,No,0,74.16,1.3691071428571429,78.0,Meets Expectations
276037,Nehmat Sarraf,IT,Cybersecurity Specialist,70,64.87,96.29,4.1,72.16,43,4.7,0,No,0,74.704,1.64,94.0,Meets Expectations
451093,Divij Dhar,Finance,Financial Analyst,75,64.56,79.04,4.9,75.51,47,3.5,26,No,0,75.5805,1.573125,70.0,Meets Expectations
994891,Rania Kapadia,Sales,Sales Executive,99,74.47,93.27,3.5,89.08,55,4.1,18,Yes,1,81.73299999999999,1.5907142857142857,82.0,Exceeds Expectations
761004,Himmat Walla,Marketing,Content Strategist,53,65.51,75.84,3.4,70.65,52,3.9,30,No,0,69.232,1.3330188679245285,78.0,Meets Expectations
267354,Divyansh Mane,Marketing,Content Strategist,81,88.09,96.21,5.0,70.4,36,4.0,2,No,0,84.90299999999999,1.9027027027027028,80.0,Exceeds Expectations
214673,Sahil Sodhi,Marketing,SEO Specialist,66,86.75,81.42,4.4,91.19,44,3.1,21,No,0,87.692,2.0264444444444445,62.0,Exceeds Expectations
803478,Ahana  Bala,Marketing,SEO Specialist,65,74.19,96.86,4.8,77.15,43,3.6,24,No,0,81.898,1.7534090909090911,72.0,Exceeds Expectations
103367,Onkar Bedi,Marketing,SEO Specialist,92,79.7,91.54,4.8,91.91,35,3.7,30,No,0,88.19449999999998,2.5530555555555554,74.0,Exceeds Expectations
964426,Kanav Mammen,Sales,Sales Executive,84,68.25,84.86,3.5,78.2,51,5.0,0,No,0,74.4865,1.5038461538461538,100.0,Meets Expectations
487792,Veer Mannan,Marketing,Marketing Executive,81,91.98,98.62,4.6,78.97,35,3.9,16,No,0,88.42549999999999,2.193611111111111,78.0,Exceeds Expectations
535918,Adira Raman,Finance,Accountant,83,84.46,95.99,3.1,76.63,41,3.4,21,No,0,80.07999999999998,1.8245238095238094,68.0,Exceeds Expectations
524534,Advika Shetty,IT,Software Engineer,88,81.96,96.31,3.0,71.65,45,3.1,3,No,0,77.21,1.557608695652174,62.0,Meets Expectations
355764,Charvi Kara,IT,Data Analyst,59,92.38,87.85,4.7,80.24,51,4.8,21,No,0,87.69449999999999,1.543076923076923,96.0,Exceeds Expectations
829980,Adah Ravi,IT,Cybersecurity Specialist,70,70.16,83.93,3.1,89.11,51,3.1,21,No,0,77.634,1.7136538461538462,62.0,Meets Expectations
966986,Hridaan Soman,Marketing,Marketing Executive,69,68.07,98.6,3.8,72.8,48,3.9,30,No,0,75.49449999999999,1.4857142857142858,78.0,Meets Expectations
988349,Kartik Banik,Sales,Sales Executive,80,65.2,84.5,4.1,78.03,52,4.4,0,No,0,75.10549999999999,1.4722641509433962,88.00000000000001,Meets Expectations
834139,Lakshay Hans,Marketing,SEO Specialist,73,67.95,76.32,3.3,74.11,51,3.7,20,No,0,71.069,1.4251923076923076,74.0,Meets Expectations
696050,Kiara Baria,HR,HR Manager,63,77.68,82.55,4.2,90.01,45,3.2,21,No,0,83.67399999999999,1.9567391304347828,64.0,Exceeds Expectations
166038,Anahi Rana,Marketing,Content Strategist,50,61.67,97.48,3.6,73.15,47,4.5,21,No,0,72.609,1.5239583333333335,90.0,Meets Expectations
215684,Amira Bhattacharyya,Sales,Business Development,53,63.6,90.8,4.4,92.77,42,4.0,17,No,0,81.5495,2.157441860465116,80.0,Exceeds Expectations
385606,Neelofar Singhal,HR,HR Manager,54,92.36,82.11,4.0,70.09,50,3.7,18,No,0,81.174,1.374313725490196,74.0,Exceeds Expectations
172962,Pari Bora,Marketing,Content Strategist,84,67.44,79.15,4.8,70.8,48,4.7,19,No,0,74.6565,1.4448979591836735,94.0,Meets Expectations
394198,Heer Manda,Finance,Accountant,94,91.53,88.58,4.4,91.0,41,3.6,16,No,0,90.37249999999999,2.1666666666666665,72.0,Exceeds Expectations
582316,Aradhya Rastogi,Sales,Business Development,51,60.44,99.05,4.7,71.23,42,3.3,4,No,0,75.04199999999999,1.656511627906977,65.99999999999999,Meets Expectations
911708,Prisha Ghose,Marketing,SEO Specialist,52,68.72,97.3,3.6,90.3,46,4.8,8,No,0,81.05199999999999,1.9212765957446807,96.0,Exceeds Expectations
152176,Uthkarsh Chaudhari,Finance,Financial Analyst,60,75.4,82.03,4.6,76.18,45,3.4,25,No,0,79.1575,1.6560869565217393,68.0,Meets Expectations
374439,Zaina Bhattacharyya,HR,Recruitment Specialist,50,63.52,75.13,4.4,71.86,41,3.4,21,No,0,71.85249999999999,1.710952380952381,68.0,Meets Expectations
694891,Zain Samra,Sales,Account Manager,89,60.81,83.85,3.0,76.8,40,3.8,11,No,0,69.741,1.873170731707317,76.0,Meets Expectations
406625,Nishith Rajagopal,HR,Recruitment Specialist,61,91.65,78.77,3.4,96.25,47,4.5,0,No,0,87.7805,2.0052083333333335,90.0,Exceeds Expectations
742879,Kavya Gara,HR,Employee Relations,54,90.6,75.48,3.2,81.24,44,3.5,28,No,0,81.06599999999999,1.8053333333333332,70.0,Exceeds Expectations
728778,Arnav Bhatnagar,Finance,Financial Analyst,100,76.12,85.91,4.5,97.24,53,4.4,15,Yes,1,87.0625,1.8007407407407408,88.00000000000001,Exceeds Expectations
950868,Ayesha Dave,Finance,Financial Analyst,66,70.86,91.27,3.2,74.12,49,3.2,4,No,0,74.03349999999999,1.4824000000000002,64.0,Meets Expectations
254544,Rati Loke,Sales,Account Manager,85,68.22,81.55,4.1,93.93,43,3.6,26,No,0,81.285,2.1347727272727273,72.0,Exceeds Expectations
318850,Farhan Chada,IT,Software Engineer,61,85.46,76.82,3.5,90.11,39,4.2,10,No,0,83.4725,2.25275,84.00000000000001,Exceeds Expectations
573370,Zeeshan Bajaj,Sales,Account Manager,90,60.8,80.94,3.3,99.48,49,4.6,2,Yes,1,78.13900000000001,1.9896,92.0,Meets Expectations
940884,Nishith Rout,IT,Cybersecurity Specialist,74,81.45,97.57,3.2,79.58,46,4.6,12,No,0,80.59599999999999,1.6931914893617022,92.0,Exceeds Expectations
203931,Shalv Bajaj,IT,Data Analyst,52,87.45,82.72,4.5,86.22,39,4.0,13,No,0,86.6925,2.1555,80.0,Exceeds Expectations
642094,Sara Kaul,Marketing,Content Strategist,93,83.62,95.61,3.5,97.75,41,4.2,4,Yes,1,88.321,2.3273809523809526,84.00000000000001,Exceeds Expectations
658286,Hansh Samra,IT,Cybersecurity Specialist,61,63.77,98.57,3.3,78.33,39,3.5,18,No,0,74.4205,1.95825,70.0,Meets Expectations
705020,Jayan Tiwari,IT,Software Engineer,85,80.56,88.51,3.2,84.48,48,4.6,3,No,0,80.64049999999999,1.7240816326530612,92.0,Exceeds Expectations
582295,Myra Balasubramanian,HR,Recruitment Specialist,62,61.09,83.79,4.2,96.51,38,5.0,2,No,0,80.32849999999999,2.474615384615385,100.0,Exceeds Expectations
776797,Khushi Soman,Sales,Sales Executive,63,73.03,84.32,4.9,93.75,42,3.5,21,No,0,85.721,2.1802325581395348,70.0,Exceeds Expectations
829898,Jiya Grover,Sales,Business Development,95,79.56,89.58,4.5,93.55,55,4.9,4,Yes,1,87.5255,1.6705357142857142,98.00000000000001,Exceeds Expectations
779862,Tiya Boase,Finance,Auditor,90,89.16,98.13,4.5,81.51,38,3.1,24,No,0,87.954,2.0900000000000003,62.0,Exceeds Expectations
251680,Veer Ghose,Sales,Business Development,66,82.73,96.64,4.4,96.94,42,4.3,14,No,0,90.5805,2.2544186046511627,86.0,Exceeds Expectations
521943,Nishith Devi,Marketing,Content Strategist,57,68.65,91.12,3.6,81.25,54,4.8,14,No,0,76.93299999999999,1.4772727272727273,96.0,Meets Expectations
288123,Saanvi Sarkar,Finance,Accountant,54,77.79,87.8,4.0,72.05,39,4.2,3,No,0,77.614,1.80125,84.00000000000001,Meets Expectations
902743,Ayesha Tata,IT,Software Engineer,79,81.86,94.45,4.4,80.84,40,4.8,20,No,0,84.3125,1.9717073170731707,96.0,Exceeds Expectations
242992,Fateh Venkatesh,IT,Cybersecurity Specialist,59,70.76,76.73,3.8,83.76,50,4.4,19,No,0,76.9915,1.6423529411764708,88.00000000000001,Meets Expectations
818722,Mamooty Dasgupta,Finance,Financial Analyst,62,93.13,87.09,4.7,92.25,39,4.8,30,No,0,92.0465,2.30625,96.0,Exceeds Expectations
984783,Nitara Sharaf,IT,Data Analyst,61,86.1,91.63,4.2,96.49,43,4.4,18,No,0,90.25099999999999,2.1929545454545454,88.00000000000001,Exceeds Expectations
189952,Nishith Koshy,HR,Recruitment Specialist,89,94.92,96.61,4.2,76.22,54,3.7,9,No,0,86.9905,1.3858181818181818,74.0,Exceeds Expectations
645549,Neysa Ramakrishnan,Sales,Business Development,66,69.64,91.97,3.8,81.79,49,5.0,5,No,0,78.19600000000001,1.6358000000000001,100.0,Meets Expectations
774078,Lakshit Joshi,IT,Software Engineer,92,70.0,78.46,3.2,80.6,53,4.0,5,No,0,74.07899999999998,1.4925925925925925,80.0,Meets Expectations
529471,Nakul Chad,Sales,Business Development,94,60.02,95.15,4.8,98.34,45,3.3,19,No,0,84.0985,2.137826086956522,65.99999999999999,Exceeds Expectations
459232,Sana Sura,Marketing,Marketing Executive,85,92.01,95.36,3.1,99.51,45,3.4,25,No,0,90.636,2.1632608695652173,68.0,Exceeds Expectations
292515,Dhanuk Kamdar,Sales,Sales Executive,73,72.48,85.09,4.5,76.91,38,4.2,10,No,0,78.55,1.9720512820512819,84.00000000000001,Meets Expectations
201265,Damini Date,Marketing,Content Strategist,89,70.39,88.22,3.9,73.09,50,3.5,13,No,0,75.151,1.4331372549019608,70.0,Meets Expectations
845074,Krish Gopal,IT,Data Analyst,83,94.0,94.01,4.5,87.44,37,3.3,27,No,0,91.10549999999999,2.3010526315789472,65.99999999999999,Exceeds Expectations
